arabic_sentence,franco_arabic
"شقة فى لاميرادا 210 متر ب 3 أوض و حمامين, بسعر 5000000 في القاهرة الجديدة",shqh fy lamyrada 210 mtr b 3 2w9d w 7mamyn bs3r 5000000 fy alqahrh algdydh
"شقة فى لاميرادا 208 متر ب 3 أوض و حمامين, بسعر 4000000 في القاهرة الجديدة",shqh fy lamyrada 208 mtr b 3 2w9d w 7mamyn bs3r 4000000 fy alqahrh algdydh
"شقة في لاميرادا 216 متر ب 3 أوض و حمامين, بسعر 4200000 في القاهرة الجديدة",shqh fy lamyrada 216 mtr b 3 2w9d w 7mamyn bs3r 4200000 fy alqahrh algdydh
"شقة فى لاميرادا 240 متر ب 4 أوض و 5 حمامات, بسعر 6500000 في القاهرة الجديدة",shqh fy lamyrada 240 mtr b 4 2w9d w 5 7mamat bs3r 6500000 fy alqahrh algdydh
"شقة في لاميرادا 176 متر ب 5 أوض و 6 حمامات, بسعر 4350000 في القاهرة الجديدة",shqh fy lamyrada 176 mtr b 5 2w9d w 6 7mamat bs3r 4350000 fy alqahrh algdydh
"شقة فى لاميرادا 215 متر ب 5 أوض و 6 حمامات, بسعر 3900000 في القاهرة الجديدة",shqh fy lamyrada 215 mtr b 5 2w9d w 6 7mamat bs3r 3900000 fy alqahrh algdydh
"شقة في كمبوند لاميرادا 171 متر ب 5 أوض و 6 حمامات, بسعر 3511998 في القاهرة الجديدة",shqh fy kmbwnd lamyrada 171 mtr b 5 2w9d w 6 7mamat bs3r 3511998 fy alqahrh algdydh
"دوبلكس فى لاميرادا 280 متر ب 5 أوض و 6 حمامات, بسعر 4300000 في القاهرة الجديدة",dwblks fy lamyrada 280 mtr b 5 2w9d w 6 7mamat bs3r 4300000 fy alqahrh algdydh
"فيلا في ماونتن فيو 2 ب 4 أوض و 4 حمامات, بسعر 26400000 في القاهرة الجديدة",fyla fy mawntn fyw 2 b 4 2w9d w 4 7mamat bs3r 26400000 fy alqahrh algdydh
"فيلا في ماونتن فيو 2 ب 5 أوض و 6 حمامات, بسعر 32000000 في القاهرة الجديدة",fyla fy mawntn fyw 2 b 5 2w9d w 6 7mamat bs3r 32000000 fy alqahrh algdydh
"فيلا مستقلة للبيع في ماونتن فيو 2 ب 3 أوض و 3 حمامات, بسعر 31000000 في القاهرة الجديدة",fyla mstqlh llby3 fy mawntn fyw 2 b 3 2w9d w 3 7mamat bs3r 31000000 fy alqahrh algdydh
"فيلا مستقلة في ماونتن فيو 2 ب 5 أوض و 6 حمامات, بسعر 42160000 في القاهرة الجديدة",fyla mstqlh fy mawntn fyw 2 b 5 2w9d w 6 7mamat bs3r 42160000 fy alqahrh algdydh
"فيلا مستقلة في ماونتن فيو 2 ب 3 أوض و 5 حمامات, بسعر 62000000 في القاهرة الجديدة",fyla mstqlh fy mawntn fyw 2 b 3 2w9d w 5 7mamat bs3r 62000000 fy alqahrh algdydh
"دوبلكس+حديقة بكمبوند جرين سكوير 226 متر ب 3 أوض و 5 حمامات, بسعر 3830000 في ماديناتي",dwblks+7dyqh bkmbwnd gryn skwyr 226 mtr b 3 2w9d w 5 7mamat bs3r 3830000 fy madynaty
"فيلا مستقلة في ماونتن فيو 2 ب أوضتين و حمامين, بسعر 31000000 في القاهرة الجديدة",fyla mstqlh fy mawntn fyw 2 b 2w9dtyn w 7mamyn bs3r 31000000 fy alqahrh algdydh
"شقه للبيع بكمبوند جرين سكوير 168 متر ب 3 أوض و 5 حمامات, بسعر 2550000 في ماديناتي",shqh llby3 bkmbwnd gryn skwyr 168 mtr b 3 2w9d w 5 7mamat bs3r 2550000 fy madynaty
"فيلا مستقلة في ماونتن فيو 2 ب 4 أوض و 4 حمامات, بسعر 50000000 في القاهرة الجديدة",fyla mstqlh fy mawntn fyw 2 b 4 2w9d w 4 7mamat bs3r 50000000 fy alqahrh algdydh
"تاون هاوس كورنر في جرين سكوير 270 متر ب 4 أوض و 5 حمامات, بسعر 5775000 في ماديناتي",tawn haws kwrnr fy gryn skwyr 270 mtr b 4 2w9d w 5 7mamat bs3r 5775000 fy madynaty
"تاون هاوس ميدل في جرين سكوير 242 متر ب 4 أوض و 5 حمامات, بسعر 5400000 في ماديناتي",tawn haws mydl fy gryn skwyr 242 mtr b 4 2w9d w 5 7mamat bs3r 5400000 fy madynaty
"شقه بكمبوند جرين سكوير 135 متر ب 4 أوض و 5 حمامات, بسعر 1700000 في ماديناتي",shqh bkmbwnd gryn skwyr 135 mtr b 4 2w9d w 5 7mamat bs3r 1700000 fy madynaty
"دوبلكس+رووف بكمبوند جرين سكوير 225 متر ب 4 أوض و 5 حمامات, بسعر 4000000 في ماديناتي",dwblks+rwwf bkmbwnd gryn skwyr 225 mtr b 4 2w9d w 5 7mamat bs3r 4000000 fy madynaty
"دوبلكس+ حديقة بكمبوند جرين سكوير 200 متر ب 3 أوض و 3 حمامات, بسعر 4000000 في ماديناتي",dwblks+ 7dyqh bkmbwnd gryn skwyr 200 mtr b 3 2w9d w 3 7mamat bs3r 4000000 fy madynaty
"فيلا مستقلة في ماونتن فيو 2 ب 4 أوض و 5 حمامات, بسعر 32000000 في القاهرة الجديدة",fyla mstqlh fy mawntn fyw 2 b 4 2w9d w 5 7mamat bs3r 32000000 fy alqahrh algdydh
"فيلا مستقلة للبيع في ماونتن فيو 2 ب 4 أوض و 5 حمامات, بسعر 32000000 في القاهرة الجديدة",fyla mstqlh llby3 fy mawntn fyw 2 b 4 2w9d w 5 7mamat bs3r 32000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية امتداد PK2 ب 3 أوض و 5 حمامات, بسعر 9600000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh amtdad PK2 b 3 2w9d w 5 7mamat bs3r 9600000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية امتداد PK2 ب 3 أوض و 3 حمامات, بسعر 7000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh amtdad PK2 b 3 2w9d w 3 7mamat bs3r 7000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية امتداد PK2 ب 3 أوض و 3 حمامات, بسعر 8500000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh amtdad PK2 b 3 2w9d w 3 7mamat bs3r 8500000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية امتداد PK2 ب أوضتين و حمامين, بسعر 17500000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh amtdad PK2 b 2w9dtyn w 7mamyn bs3r 17500000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية امتداد PK2 ب 3 أوض و 3 حمامات, بسعر 18500000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh amtdad PK2 b 3 2w9d w 3 7mamat bs3r 18500000 fy alqahrh algdydh
"دوبلكس بحديقة بكمبوند جرين سكوير 225 متر ب 3 أوض و 5 حمامات, بسعر 4835000 في ماديناتي",dwblks b7dyqh bkmbwnd gryn skwyr 225 mtr b 3 2w9d w 5 7mamat bs3r 4835000 fy madynaty
"شقه بكمبوند جرين سكوير 168 متر ب 3 أوض و 3 حمامات, بسعر 1850000 في ماديناتي",shqh bkmbwnd gryn skwyr 168 mtr b 3 2w9d w 3 7mamat bs3r 1850000 fy madynaty
"شقه بكمبوند جرين سكوير 168 متر ب أوضتين و حمامين, بسعر 2500000 في ماديناتي",shqh bkmbwnd gryn skwyr 168 mtr b 2w9dtyn w 7mamyn bs3r 2500000 fy madynaty
"شقه بكمبوند جرين سكوير 135 متر ب 3 أوض و 3 حمامات, بسعر 1577000 في ماديناتي",shqh bkmbwnd gryn skwyr 135 mtr b 3 2w9d w 3 7mamat bs3r 1577000 fy madynaty
"شقه بكمبوند جرين سكوير 168 متر ب 3 أوض و 3 حمامات, بسعر 3000000 في ماديناتي",shqh bkmbwnd gryn skwyr 168 mtr b 3 2w9d w 3 7mamat bs3r 3000000 fy madynaty
"دوبلكس+حديقة بكمبوند جرين سكوير 225 متر ب 4 أوض و 5 حمامات, بسعر 4250000 في ماديناتي",dwblks+7dyqh bkmbwnd gryn skwyr 225 mtr b 4 2w9d w 5 7mamat bs3r 4250000 fy madynaty
"شقه بكمبوند جرين سكوير 165 متر ب 5 أوض و 6 حمامات, بسعر 2000000 في ماديناتي",shqh bkmbwnd gryn skwyr 165 mtr b 5 2w9d w 6 7mamat bs3r 2000000 fy madynaty
"شقه بكمبوند جرين سكوير 135 متر ب 5 أوض و 6 حمامات, بسعر 1575000 في ماديناتي",shqh bkmbwnd gryn skwyr 135 mtr b 5 2w9d w 6 7mamat bs3r 1575000 fy madynaty
"فيلا مستقلة فى بالم هيلز قطامية امتداد PK2 ب 4 أوض و 5 حمامات, بسعر 13700000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh amtdad PK2 b 4 2w9d w 5 7mamat bs3r 13700000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية امتداد PK2 ب 5 أوض و 6 حمامات, بسعر 12000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh amtdad PK2 b 5 2w9d w 6 7mamat bs3r 12000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية امتداد PK2 ب 4 أوض و 5 حمامات, بسعر 18250000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh amtdad PK2 b 4 2w9d w 5 7mamat bs3r 18250000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK2 ب 5 أوض و 6 حمامات, بسعر 15550000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK2 b 5 2w9d w 6 7mamat bs3r 15550000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 5 أوض و 6 حمامات, بسعر 30000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 5 2w9d w 6 7mamat bs3r 30000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 5 أوض و 6 حمامات, بسعر 24000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 5 2w9d w 6 7mamat bs3r 24000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 5 أوض و 6 حمامات, بسعر 25000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 5 2w9d w 6 7mamat bs3r 25000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 5 أوض و 6 حمامات, بسعر 20000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 5 2w9d w 6 7mamat bs3r 20000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 5 أوض و 6 حمامات, بسعر 26000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 5 2w9d w 6 7mamat bs3r 26000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 5 أوض و 6 حمامات, بسعر 32000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 5 2w9d w 6 7mamat bs3r 32000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 5 أوض و 6 حمامات, بسعر 31000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 5 2w9d w 6 7mamat bs3r 31000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 5 أوض و 6 حمامات, بسعر 28000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 5 2w9d w 6 7mamat bs3r 28000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 5 أوض و 6 حمامات, بسعر 26000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 5 2w9d w 6 7mamat bs3r 26000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 3 أوض و 3 حمامات, بسعر 35000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 3 2w9d w 3 7mamat bs3r 35000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب أوضتين و 3 حمامات, بسعر 26000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 2w9dtyn w 3 7mamat bs3r 26000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب أوضتين و 3 حمامات, بسعر 35000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 2w9dtyn w 3 7mamat bs3r 35000000 fy alqahrh algdydh
"فيلا مستقلة فى بالم هيلز قطامية PK1 ب 4 أوض و 4 حمامات, بسعر 25000000 في القاهرة الجديدة",fyla mstqlh fy balm hylz q6amyh PK1 b 4 2w9d w 4 7mamat bs3r 25000000 fy alqahrh algdydh
"فيلا مستقلة فى PK1 ب أوضتين و 3 حمامات, بسعر 21000000 في القاهرة الجديدة",fyla mstqlh fy PK1 b 2w9dtyn w 3 7mamat bs3r 21000000 fy alqahrh algdydh
"شقة بالتقسيط بأقل من سعر السوق في بالم هيلز القاهرة الجديدة 182 متر ب 3 أوض و 4 حمامات, بسعر 3953425 في ماديناتي",shqh baltqsy6 b2ql mn s3r alswq fy balm hylz alqahrh algdydh 182 mtr b 3 2w9d w 4 7mamat bs3r 3953425 fy madynaty
"شقة بأقل من سعر السوق في بالم هيلز القاهرة الجديدة 173 متر ب أوضتين و حمامين, بسعر 3497435 في ماديناتي",shqh b2ql mn s3r alswq fy balm hylz alqahrh algdydh 173 mtr b 2w9dtyn w 7mamyn bs3r 3497435 fy madynaty
"شقة بأقل من سعر السوق بالتقسيط في بالم هيلز القاهرة الجديدة 173 متر ب 3 أوض و 3 حمامات, بسعر 3497435 في ماديناتي",shqh b2ql mn s3r alswq baltqsy6 fy balm hylz alqahrh algdydh 173 mtr b 3 2w9d w 3 7mamat bs3r 3497435 fy madynaty
"فيلا مستقلة للبيع في كمبوند بالم هيلز القاهرة الجديدة جاهزة للاستلام. 294 متر ب 4 أوض و 5 حمامات, بسعر 11470540 في ماديناتي",fyla mstqlh llby3 fy kmbwnd balm hylz alqahrh algdydh gahzh llastlam 294 mtr b 4 2w9d w 5 7mamat bs3r 11470540 fy madynaty
"شقة متميزة للبيع في بالم هيلز القاهرة الجديدة جاهزة للاستلام الفوري. 116 متر ب 3 أوض و حمامين, بسعر 5000000 في ماديناتي",shqh mtmyzh llby3 fy balm hylz alqahrh algdydh gahzh llastlam alfwry 116 mtr b 3 2w9d w 7mamyn bs3r 5000000 fy madynaty
"دوبلكس+بنتهاوس للبيع في جرين سكوير 256 متر ب أوضتين و حمامين, بسعر 4000000 في ماديناتي",dwblks+bnthaws llby3 fy gryn skwyr 256 mtr b 2w9dtyn w 7mamyn bs3r 4000000 fy madynaty
"شقة للبيع بكمبوند جرين سكوير بأقل سعر في السوق 135 متر ب أوضتين و حمامين, بسعر 1600000 في ماديناتي",shqh llby3 bkmbwnd gryn skwyr b2ql s3r fy alswq 135 mtr b 2w9dtyn w 7mamyn bs3r 1600000 fy madynaty
"شقه بكمبوند جرين سكوير 165 متر ب 3 أوض و حمامين, بسعر 2950000 في ماديناتي",shqh bkmbwnd gryn skwyr 165 mtr b 3 2w9d w 7mamyn bs3r 2950000 fy madynaty
"تاون هاوس ميدل في جرين سكوير بموقع جيد 261 متر ب 3 أوض و حمامين, بسعر 5250000 في ماديناتي",tawn haws mydl fy gryn skwyr bmwq3 gyd 261 mtr b 3 2w9d w 7mamyn bs3r 5250000 fy madynaty
"شقة بنتهاوس فى جاليريا مون فالى 195 متر ب 3 أوض و حمامين, بسعر 4700000 في القاهرة الجديدة",shqh bnthaws fy galyrya mwn faly 195 mtr b 3 2w9d w 7mamyn bs3r 4700000 fy alqahrh algdydh
"شقة فى جالاريا مون فالى 161 متر ب 3 أوض و حمامين, بسعر 3400000 في القاهرة الجديدة",shqh fy galarya mwn faly 161 mtr b 3 2w9d w 7mamyn bs3r 3400000 fy alqahrh algdydh
"شقة متشطبة بالكامل فى جالاريا مون فالى 157 متر ب 3 أوض و حمامين, بسعر 4988000 في القاهرة الجديدة",shqh mtsh6bh balkaml fy galarya mwn faly 157 mtr b 3 2w9d w 7mamyn bs3r 4988000 fy alqahrh algdydh
"شقة متشطبة بالكامل فى جاليريا مون فالى 230 متر ب 3 أوض و حمامين, بسعر 6142500 في القاهرة الجديدة",shqh mtsh6bh balkaml fy galyrya mwn faly 230 mtr b 3 2w9d w 7mamyn bs3r 6142500 fy alqahrh algdydh
"شقة مفروشة بالكامل في جاليريا مون فالي 209 متر ب أوضتين و حمامين, بسعر 7800000 في القاهرة الجديدة",shqh mfrwshh balkaml fy galyrya mwn faly 209 mtr b 2w9dtyn w 7mamyn bs3r 7800000 fy alqahrh algdydh
"شقة بنتهاوس في جاليريا مون فالي 209 متر ب 3 أوض و حمامين, بسعر 7800000 في القاهرة الجديدة",shqh bnthaws fy galyrya mwn faly 209 mtr b 3 2w9d w 7mamyn bs3r 7800000 fy alqahrh algdydh
"شقة بنتهاوس فى جاليريا مون فالى 260 متر ب 4 أوض و حمامين, بسعر 6100000 في القاهرة الجديدة",shqh bnthaws fy galyrya mwn faly 260 mtr b 4 2w9d w 7mamyn bs3r 6100000 fy alqahrh algdydh
"شقة بنتهاوس بالتقسيط فى جاليريا مون فالى 199 متر ب 3 أوض و حمامين, بسعر 5971000 في القاهرة الجديدة",shqh bnthaws baltqsy6 fy galyrya mwn faly 199 mtr b 3 2w9d w 7mamyn bs3r 5971000 fy alqahrh algdydh
"شقة بحديقة فى جاليريا مون فالى 191 متر ب أوضتين و حمامين, بسعر 5800000 في القاهرة الجديدة",shqh b7dyqh fy galyrya mwn faly 191 mtr b 2w9dtyn w 7mamyn bs3r 5800000 fy alqahrh algdydh
"شقة تقسيط في جاليريا مون فالي 152 متر ب 3 أوض و حمامين, بسعر 3150000 في القاهرة الجديدة",shqh tqsy6 fy galyrya mwn faly 152 mtr b 3 2w9d w 7mamyn bs3r 3150000 fy alqahrh algdydh
"شقة فى جاليريا مون فالى 192 متر ب 3 أوض و حمامين, بسعر 3255000 في القاهرة الجديدة",shqh fy galyrya mwn faly 192 mtr b 3 2w9d w 7mamyn bs3r 3255000 fy alqahrh algdydh
"شقة كاملة التشطيب في جاليريا مون فالي 301 متر ب أوضتين و حمامين, بسعر 5350000 في القاهرة الجديدة",shqh kamlh altsh6yb fy galyrya mwn faly 301 mtr b 2w9dtyn w 7mamyn bs3r 5350000 fy alqahrh algdydh
"شقة فى جاليريا مون فالى 194 متر ب أوضتين و حمامين, بسعر 3075000 في القاهرة الجديدة",shqh fy galyrya mwn faly 194 mtr b 2w9dtyn w 7mamyn bs3r 3075000 fy alqahrh algdydh
"شقه بكمبوند جاليريا مون فالى 128 متر ب أوضتين و حمام, بسعر 3500000 في القاهرة الجديدة",shqh bkmbwnd galyrya mwn faly 128 mtr b 2w9dtyn w 7mam bs3r 3500000 fy alqahrh algdydh
"شقة بنتهاوس فى جاليريا مون فالى 221 متر ب 3 أوض و حمامين, بسعر 3571948 في القاهرة الجديدة",shqh bnthaws fy galyrya mwn faly 221 mtr b 3 2w9d w 7mamyn bs3r 3571948 fy alqahrh algdydh
